Predicted Price,Date
887.1834106445312,2009-03-13
909.4778442382812,2009-03-16
912.9445190429688,2009-03-17
926.3283081054688,2009-03-18
929.6297607421875,2009-03-19
961.2213134765625,2009-03-20
963.1435546875,2009-03-23
981.3790893554688,2009-03-24
979.2157592773438,2009-03-25
978.9060668945312,2009-03-26
961.6390380859375,2009-03-27
943.9114379882812,2009-03-30
919.8529663085938,2009-03-31
944.178955078125,2009-04-01
963.1005859375,2009-04-02
990.2744140625,2009-04-03
1005.5216674804688,2009-04-06
1019.7111206054688,2009-04-07
1019.1904907226562,2009-04-08
1018.3955078125,2009-04-09
1032.8060302734375,2009-04-13
1027.08740234375,2009-04-14
1054.642333984375,2009-04-15
1054.8218994140625,2009-04-16
1071.8516845703125,2009-04-17
1084.939453125,2009-04-20
1042.4334716796875,2009-04-21
1030.65576171875,2009-04-22
1036.783203125,2009-04-23
1042.6700439453125,2009-04-24
1028.8616943359375,2009-04-27
1000.3814086914062,2009-04-28
984.5980834960938,2009-04-29
1001.9879760742188,2009-04-30
1047.3643798828125,2009-05-01
1074.8118896484375,2009-05-04
1082.5771484375,2009-05-05
1100.1624755859375,2009-05-06
1100.867919921875,2009-05-07
1098.360107421875,2009-05-08
1096.7236328125,2009-05-11
1091.2540283203125,2009-05-12
1096.4813232421875,2009-05-13
1117.6734619140625,2009-05-14
1174.028564453125,2009-05-15
1155.08154296875,2009-05-18
1136.1290283203125,2009-05-19
1164.54833984375,2009-05-20
1199.24072265625,2009-05-21
1191.3951416015625,2009-05-22
1188.6905517578125,2009-05-26
1194.9422607421875,2009-05-27
1235.4146728515625,2009-05-28
1227.08837890625,2009-05-29
1212.9111328125,2009-06-01
1255.5638427734375,2009-06-02
1260.4227294921875,2009-06-03
1243.611572265625,2009-06-04
1253.29296875,2009-06-05
1281.8399658203125,2009-06-08
1293.093017578125,2009-06-09
1302.76953125,2009-06-10
1309.81591796875,2009-06-11
1334.0306396484375,2009-06-12
1313.37060546875,2009-06-15
1263.0228271484375,2009-06-16
1232.95458984375,2009-06-17
1238.7633056640625,2009-06-18
1252.3846435546875,2009-06-19
1244.1033935546875,2009-06-22
1196.7333984375,2009-06-23
1171.877197265625,2009-06-24
1194.968994140625,2009-06-25
1226.198486328125,2009-06-26
1251.5433349609375,2009-06-29
1254.9769287109375,2009-06-30
1231.766845703125,2009-07-01
1255.5771484375,2009-07-02
1258.0863037109375,2009-07-06
1215.4622802734375,2009-07-07
1127.3165283203125,2009-07-08
1053.64892578125,2009-07-09
1040.4136962890625,2009-07-10
1080.5111083984375,2009-07-13
1084.7210693359375,2009-07-14
1063.899658203125,2009-07-15
1006.5872192382812,2009-07-16
968.9766235351562,2009-07-17
970.5089721679688,2009-07-20
1013.791015625,2009-07-21
1021.5604248046875,2009-07-22
1009.2327270507812,2009-07-23
1014.3429565429688,2009-07-24
1010.6522827148438,2009-07-27
1005.7554931640625,2009-07-28
1029.813232421875,2009-07-29
1046.343994140625,2009-07-30
1087.6959228515625,2009-07-31
1115.3148193359375,2009-08-03
1140.750244140625,2009-08-04
1143.3258056640625,2009-08-05
1139.664794921875,2009-08-06
1130.7086181640625,2009-08-07
1136.9068603515625,2009-08-10
1138.8857421875,2009-08-11
1160.980224609375,2009-08-12
1182.2261962890625,2009-08-13
1183.1566162109375,2009-08-14
1097.3846435546875,2009-08-17
922.9692993164062,2009-08-18
918.5779418945312,2009-08-19
960.249267578125,2009-08-20
988.702392578125,2009-08-21
1011.1937866210938,2009-08-24
1054.378173828125,2009-08-25
1080.3504638671875,2009-08-26
1076.5064697265625,2009-08-27
1083.3240966796875,2009-08-28
1107.1912841796875,2009-08-31
1090.1104736328125,2009-09-01
1012.875244140625,2009-09-02
962.9990234375,2009-09-03
950.6544189453125,2009-09-04
941.0660400390625,2009-09-08
942.2457885742188,2009-09-09
953.2207641601562,2009-09-10
959.7721557617188,2009-09-11
964.8775024414062,2009-09-14
961.2666625976562,2009-09-15
956.9517211914062,2009-09-16
959.71533203125,2009-09-17
965.1051025390625,2009-09-18
959.71484375,2009-09-21
939.3304443359375,2009-09-22
928.4727783203125,2009-09-23
926.2327880859375,2009-09-24
930.0131225585938,2009-09-25
934.1239013671875,2009-09-28
936.1658325195312,2009-09-29
933.1200561523438,2009-09-30
936.9121704101562,2009-10-01
937.924072265625,2009-10-02
926.136474609375,2009-10-05
907.1485595703125,2009-10-06
921.5001831054688,2009-10-07
929.1336059570312,2009-10-08
952.5982666015625,2009-10-09
974.58837890625,2009-10-12
1007.27783203125,2009-10-13
1029.594482421875,2009-10-14
1025.5875244140625,2009-10-15
1016.06201171875,2009-10-16
996.2337036132812,2009-10-19
999.7374877929688,2009-10-20
1007.6519165039062,2009-10-21
1021.3203735351562,2009-10-22
1023.5980224609375,2009-10-23
1034.574462890625,2009-10-26
1020.22021484375,2009-10-27
999.2274780273438,2009-10-28
978.6350708007812,2009-10-29
987.197265625,2009-10-30
985.6758422851562,2009-11-02
985.2675170898438,2009-11-03
1005.8367309570312,2009-11-04
999.5946044921875,2009-11-05
965.6065673828125,2009-11-06
937.1539306640625,2009-11-09
935.73388671875,2009-11-10
947.1803588867188,2009-11-11
956.9064331054688,2009-11-12
964.8484497070312,2009-11-13
1003.3786010742188,2009-11-16
1017.0281982421875,2009-11-17
1037.746337890625,2009-11-18
1057.020751953125,2009-11-19
1053.864501953125,2009-11-20
1058.72998046875,2009-11-23
1068.08447265625,2009-11-24
1053.016845703125,2009-11-25
1059.3941650390625,2009-11-27
1040.5406494140625,2009-11-30
1074.973388671875,2009-12-01
1076.9180908203125,2009-12-02
1063.2315673828125,2009-12-03
1049.50146484375,2009-12-04
1046.8697509765625,2009-12-07
1061.938232421875,2009-12-08
1067.240478515625,2009-12-09
1058.5997314453125,2009-12-10
1035.8603515625,2009-12-11
1042.0294189453125,2009-12-14
1058.4136962890625,2009-12-15
1075.5960693359375,2009-12-16
1073.107177734375,2009-12-17
1057.3966064453125,2009-12-18
1019.5247802734375,2009-12-21
1001.312744140625,2009-12-22
997.2145385742188,2009-12-23
991.3054809570312,2009-12-24
998.7218627929688,2009-12-28
1019.2977905273438,2009-12-29
1038.014892578125,2009-12-30
1038.6937255859375,2009-12-31
1035.7265625,2010-01-04
1041.8970947265625,2010-01-05
1037.7713623046875,2010-01-06
1035.658447265625,2010-01-07
1010.8850708007812,2010-01-08
989.2984619140625,2010-01-11
985.6242065429688,2010-01-12
959.5234375,2010-01-13
951.69775390625,2010-01-14
981.9439086914062,2010-01-15
986.2740478515625,2010-01-19
982.4712524414062,2010-01-20
969.8618774414062,2010-01-21
960.7919311523438,2010-01-22
959.3506469726562,2010-01-25
957.9212036132812,2010-01-26
955.96484375,2010-01-27
949.0728759765625,2010-01-28
945.4013061523438,2010-01-29
939.4317016601562,2010-02-01
931.1824340820312,2010-02-02
936.0941772460938,2010-02-03
936.0802001953125,2010-02-04
932.65966796875,2010-02-05
937.8392333984375,2010-02-08
947.1076049804688,2010-02-09
956.8269653320312,2010-02-10
956.40673828125,2010-02-11
966.2508544921875,2010-02-12
960.60400390625,2010-02-16
978.039794921875,2010-02-17
975.5010986328125,2010-02-18
964.4898071289062,2010-02-19
949.1724853515625,2010-02-22
967.0149536132812,2010-02-23
977.0458374023438,2010-02-24
966.8310546875,2010-02-25
952.4696655273438,2010-02-26
945.0571899414062,2010-03-01
948.4083862304688,2010-03-02
948.5938720703125,2010-03-03
950.20166015625,2010-03-04
928.4413452148438,2010-03-05
919.3980102539062,2010-03-08
925.9168090820312,2010-03-09
928.3751220703125,2010-03-10
938.8740844726562,2010-03-11
930.0863037109375,2010-03-12
937.1127319335938,2010-03-15
930.90478515625,2010-03-16
949.718505859375,2010-03-17
965.9132080078125,2010-03-18
972.892333984375,2010-03-19
971.1586303710938,2010-03-22
980.2369995117188,2010-03-23
981.010986328125,2010-03-24
972.0700073242188,2010-03-25
963.9790649414062,2010-03-26
955.2852783203125,2010-03-29
978.8308715820312,2010-03-30
983.7044067382812,2010-03-31
982.6975708007812,2010-04-01
934.7731323242188,2010-04-05
943.997314453125,2010-04-06
943.4107055664062,2010-04-07
959.6505737304688,2010-04-08
960.7776489257812,2010-04-09
969.8109130859375,2010-04-12
979.8744506835938,2010-04-13
988.144775390625,2010-04-14
989.6447143554688,2010-04-15
997.3941040039062,2010-04-16
1001.3311767578125,2010-04-19
990.280029296875,2010-04-20
986.5817260742188,2010-04-21
997.7920532226562,2010-04-22
1001.0609741210938,2010-04-23
1002.2562255859375,2010-04-26
1000.9815063476562,2010-04-27
986.1415405273438,2010-04-28
980.1207885742188,2010-04-29
982.7861938476562,2010-04-30
979.6614379882812,2010-05-03
973.4666748046875,2010-05-04
961.2280883789062,2010-05-05
960.8753662109375,2010-05-06
940.5914306640625,2010-05-07
930.8611450195312,2010-05-10
940.9984741210938,2010-05-11
944.2825317382812,2010-05-12
950.9432983398438,2010-05-13
949.6885986328125,2010-05-14
959.1876220703125,2010-05-17
950.1240234375,2010-05-18
947.6044311523438,2010-05-19
952.4085693359375,2010-05-20
955.0677490234375,2010-05-21
956.3126220703125,2010-05-24
956.6669921875,2010-05-25
945.5545654296875,2010-05-26
944.36865234375,2010-05-27
956.4310913085938,2010-05-28
958.6004638671875,2010-06-01
947.0491333007812,2010-06-02
940.0565795898438,2010-06-03
961.1609497070312,2010-06-04
959.0885009765625,2010-06-07
949.5339965820312,2010-06-08
947.5390014648438,2010-06-09
958.8641967773438,2010-06-10
958.3734130859375,2010-06-11
955.3450317382812,2010-06-14
967.333984375,2010-06-15
966.2715454101562,2010-06-16
965.1627197265625,2010-06-17
966.1153564453125,2010-06-18
964.4366455078125,2010-06-21
972.0573120117188,2010-06-22
969.7408447265625,2010-06-23
966.3474731445312,2010-06-24
958.9779663085938,2010-06-25
956.8578491210938,2010-06-28
960.7555541992188,2010-06-29
953.14599609375,2010-06-30
948.0227661132812,2010-07-01
942.4354858398438,2010-07-02
949.9281005859375,2010-07-06
957.8239135742188,2010-07-07
972.9905395507812,2010-07-08
998.1273193359375,2010-07-09
1014.3626098632812,2010-07-12
1019.0039672851562,2010-07-13
1018.3587036132812,2010-07-14
1025.9871826171875,2010-07-15
994.4117431640625,2010-07-16
1006.7762451171875,2010-07-19
1000.3497924804688,2010-07-20
997.62255859375,2010-07-21
1004.3997802734375,2010-07-22
1008.9953002929688,2010-07-23
1006.5805053710938,2010-07-26
993.8721923828125,2010-07-27
986.82177734375,2010-07-28
996.8241577148438,2010-07-29
1015.2976684570312,2010-07-30
1032.9058837890625,2010-08-02
1046.084716796875,2010-08-03
1031.834716796875,2010-08-04
1031.8629150390625,2010-08-05
1034.329833984375,2010-08-06
1031.9813232421875,2010-08-09
1030.9805908203125,2010-08-10
1014.9139404296875,2010-08-11
1017.3909912109375,2010-08-12
1029.5926513671875,2010-08-13
1047.0245361328125,2010-08-16
1016.7523193359375,2010-08-17
1014.913818359375,2010-08-18
1015.7347412109375,2010-08-19
1006.1543579101562,2010-08-20
989.9191284179688,2010-08-23
987.8197021484375,2010-08-24
983.9291381835938,2010-08-25
983.3131713867188,2010-08-26
995.5601196289062,2010-08-27
1009.2279663085938,2010-08-30
1010.2513427734375,2010-08-31
995.5944213867188,2010-09-01
986.7313842773438,2010-09-02
983.9906616210938,2010-09-03
1002.5905151367188,2010-09-07
1022.3544921875,2010-09-08
1028.9244384765625,2010-09-09
1016.5309448242188,2010-09-10
1000.3694458007812,2010-09-13
999.0865478515625,2010-09-14
1029.015869140625,2010-09-15
1042.5660400390625,2010-09-16
1045.021728515625,2010-09-17
1078.0384521484375,2010-09-20
1109.059814453125,2010-09-21
1105.1141357421875,2010-09-22
1095.56201171875,2010-09-23
1099.056640625,2010-09-24
1135.3861083984375,2010-09-27
1156.633544921875,2010-09-28
1134.047119140625,2010-09-29
1115.54052734375,2010-09-30
1111.502197265625,2010-10-01
1112.4998779296875,2010-10-04
1061.6719970703125,2010-10-05
1066.209716796875,2010-10-06
1067.4932861328125,2010-10-07
1085.73583984375,2010-10-08
1100.062744140625,2010-10-11
1218.90234375,2010-10-12
1225.497314453125,2010-10-13
1251.1917724609375,2010-10-14
1251.5640869140625,2010-10-15
1250.34423828125,2010-10-18
1238.6138916015625,2010-10-19
1235.406494140625,2010-10-20
1256.6868896484375,2010-10-21
1278.136474609375,2010-10-22
1267.23681640625,2010-10-25
1277.749267578125,2010-10-26
1274.431640625,2010-10-27
1276.2100830078125,2010-10-28
1282.53564453125,2010-10-29
1249.4906005859375,2010-11-01
1240.1695556640625,2010-11-02
1236.595947265625,2010-11-03
1232.2156982421875,2010-11-04
1265.80322265625,2010-11-05
1300.5015869140625,2010-11-08
1293.440185546875,2010-11-09
1307.7890625,2010-11-10
1330.220947265625,2010-11-11
1335.8509521484375,2010-11-12
1370.441650390625,2010-11-15
1348.661376953125,2010-11-16
1329.5518798828125,2010-11-17
1275.28857421875,2010-11-18
1273.4617919921875,2010-11-19
1288.059814453125,2010-11-22
1265.5565185546875,2010-11-23
1294.2357177734375,2010-11-24
1307.8214111328125,2010-11-26
1291.4981689453125,2010-11-29
1288.6527099609375,2010-11-30
1286.0537109375,2010-12-01
1327.9183349609375,2010-12-02
1347.993408203125,2010-12-03
1360.588623046875,2010-12-06
1360.0087890625,2010-12-07
1357.2586669921875,2010-12-08
1348.6588134765625,2010-12-09
1338.208251953125,2010-12-10
1335.6016845703125,2010-12-13
1344.562744140625,2010-12-14
1359.419921875,2010-12-15
1371.1551513671875,2010-12-16
1352.8770751953125,2010-12-17
1342.3304443359375,2010-12-20
1358.3468017578125,2010-12-21
1372.434326171875,2010-12-22
1371.0367431640625,2010-12-23
1378.029541015625,2010-12-27
1385.5745849609375,2010-12-28
1402.0166015625,2010-12-29
1394.8128662109375,2010-12-30
1377.633544921875,2010-12-31
1382.61962890625,2011-01-03
1383.7086181640625,2011-01-04
1367.430419921875,2011-01-05
1374.14599609375,2011-01-06
1380.8905029296875,2011-01-07
1364.16845703125,2011-01-10
1369.48291015625,2011-01-11
1365.0308837890625,2011-01-12
1384.2332763671875,2011-01-13
1412.1915283203125,2011-01-14
1429.654052734375,2011-01-18
1441.400634765625,2011-01-19
1449.544189453125,2011-01-20
1444.697265625,2011-01-21
1447.611083984375,2011-01-24
1438.211669921875,2011-01-25
1428.6046142578125,2011-01-26
1413.2630615234375,2011-01-27
1432.288330078125,2011-01-28
1478.7969970703125,2011-01-31
1428.053466796875,2011-02-01
1457.0833740234375,2011-02-02
1472.991943359375,2011-02-03
1469.056640625,2011-02-04
1454.9600830078125,2011-02-07
1453.8525390625,2011-02-08
1459.5643310546875,2011-02-09
1479.9017333984375,2011-02-10
1478.844970703125,2011-02-11
1469.4443359375,2011-02-14
1452.055908203125,2011-02-15
1434.944580078125,2011-02-16
1414.8885498046875,2011-02-17
1435.6365966796875,2011-02-18
1436.162353515625,2011-02-22
1395.409912109375,2011-02-23
1346.434814453125,2011-02-24
1340.011962890625,2011-02-25
1369.5718994140625,2011-02-28
1382.9190673828125,2011-03-01
1371.1612548828125,2011-03-02
1380.21826171875,2011-03-03
1396.107666015625,2011-03-04
1407.423095703125,2011-03-07
1391.5179443359375,2011-03-08
1371.0621337890625,2011-03-09
1345.959716796875,2011-03-10
1328.3994140625,2011-03-11
1321.1910400390625,2011-03-14
1361.364990234375,2011-03-15
1379.1396484375,2011-03-16
1347.255859375,2011-03-17
1367.5389404296875,2011-03-18
1411.246337890625,2011-03-21
1418.3111572265625,2011-03-22
1396.0302734375,2011-03-23
1386.543212890625,2011-03-24
1386.14208984375,2011-03-25
1392.2969970703125,2011-03-28
1385.188720703125,2011-03-29
1390.662353515625,2011-03-30
1401.76025390625,2011-03-31
1439.3629150390625,2011-04-01
1451.269287109375,2011-04-04
1431.038330078125,2011-04-05
1410.2821044921875,2011-04-06
1410.013427734375,2011-04-07
1413.8150634765625,2011-04-08
1424.852783203125,2011-04-11
1431.42236328125,2011-04-12
1405.68798828125,2011-04-13
1380.854736328125,2011-04-14
1366.0823974609375,2011-04-15
1366.100830078125,2011-04-18
1377.776611328125,2011-04-19
1383.462158203125,2011-04-20
1390.89404296875,2011-04-21
1405.2149658203125,2011-04-25
1415.9337158203125,2011-04-26
1410.5474853515625,2011-04-27
1398.032958984375,2011-04-28
1380.7745361328125,2011-04-29
1374.8101806640625,2011-05-02
1393.3851318359375,2011-05-03
1372.4691162109375,2011-05-04
1347.4765625,2011-05-05
1320.538818359375,2011-05-06
1315.432373046875,2011-05-09
1335.22509765625,2011-05-10
1346.7562255859375,2011-05-11
1334.93701171875,2011-05-12
1336.3038330078125,2011-05-13
1384.4188232421875,2011-05-16
1368.690673828125,2011-05-17
1379.97119140625,2011-05-18
1415.855224609375,2011-05-19
1423.6085205078125,2011-05-20
1420.203857421875,2011-05-23
1411.196044921875,2011-05-24
1406.912109375,2011-05-25
1405.5675048828125,2011-05-26
1420.666015625,2011-05-27
1413.740966796875,2011-05-31
1410.306640625,2011-06-01
1413.6982421875,2011-06-02
1438.7742919921875,2011-06-03
1446.3052978515625,2011-06-06
1436.2537841796875,2011-06-07
1428.2098388671875,2011-06-08
1440.040771484375,2011-06-09
1442.083740234375,2011-06-10
1429.3267822265625,2011-06-13
1414.529541015625,2011-06-14
1408.9605712890625,2011-06-15
1405.0609130859375,2011-06-16
1397.39501953125,2011-06-17
1379.211669921875,2011-06-20
1363.60400390625,2011-06-21
1368.9813232421875,2011-06-22
1374.41015625,2011-06-23
1351.599609375,2011-06-24
1359.8662109375,2011-06-27
1358.6593017578125,2011-06-28
1362.98974609375,2011-06-29
1358.926513671875,2011-06-30
1319.2454833984375,2011-07-01
1315.510498046875,2011-07-05
1332.8843994140625,2011-07-06
1336.9287109375,2011-07-07
1346.2642822265625,2011-07-08
1353.55712890625,2011-07-11
1355.703125,2011-07-12
1358.4146728515625,2011-07-13
1377.8988037109375,2011-07-14
1404.4749755859375,2011-07-15
1393.98583984375,2011-07-18
1383.800048828125,2011-07-19
1391.3748779296875,2011-07-20
1387.166748046875,2011-07-21
1386.272705078125,2011-07-22
1389.1219482421875,2011-07-25
1372.0242919921875,2011-07-26
1384.947509765625,2011-07-27
1391.6444091796875,2011-07-28
1384.53759765625,2011-07-29
1358.1986083984375,2011-08-01
1354.046875,2011-08-02
1362.9814453125,2011-08-03
1368.9039306640625,2011-08-04
1343.533203125,2011-08-05
1321.1741943359375,2011-08-08
1306.025390625,2011-08-09
1292.04345703125,2011-08-10
1303.8287353515625,2011-08-11
1350.9052734375,2011-08-12
1355.66357421875,2011-08-15
1346.016845703125,2011-08-16
1344.729736328125,2011-08-17
1355.7789306640625,2011-08-18
1356.37548828125,2011-08-19
1359.5230712890625,2011-08-22
1380.5845947265625,2011-08-23
1394.6917724609375,2011-08-24
1397.57080078125,2011-08-25
1387.2510986328125,2011-08-26
1402.3702392578125,2011-08-29
1429.75244140625,2011-08-30
1445.25146484375,2011-08-31
1442.703125,2011-09-01
1421.1343994140625,2011-09-02
1419.398193359375,2011-09-06
1404.451171875,2011-09-07
1401.487548828125,2011-09-08
1400.420166015625,2011-09-09
1403.4033203125,2011-09-12
1390.0048828125,2011-09-13
1373.78125,2011-09-14
1411.5841064453125,2011-09-15
1425.9898681640625,2011-09-16
1406.2313232421875,2011-09-19
1394.7659912109375,2011-09-20
1384.0421142578125,2011-09-21
1384.0906982421875,2011-09-22
1372.6072998046875,2011-09-23
1340.1934814453125,2011-09-26
1319.011962890625,2011-09-27
1317.728271484375,2011-09-28
1305.0804443359375,2011-09-29
1278.0101318359375,2011-09-30
1268.2645263671875,2011-10-03
1218.3282470703125,2011-10-04
1211.1156005859375,2011-10-05
1202.646240234375,2011-10-06
1204.079345703125,2011-10-07
1201.1212158203125,2011-10-10
1223.04443359375,2011-10-11
1276.2515869140625,2011-10-12
1293.642333984375,2011-10-13
1315.980712890625,2011-10-14
1336.88671875,2011-10-17
1330.2523193359375,2011-10-18
1318.9649658203125,2011-10-19
1301.26806640625,2011-10-20
1275.391845703125,2011-10-21
1284.124755859375,2011-10-24
1264.561279296875,2011-10-25
1274.6982421875,2011-10-26
1261.5770263671875,2011-10-27
1269.223388671875,2011-10-28
1260.2471923828125,2011-10-31
1214.6392822265625,2011-11-01
1189.44677734375,2011-11-02
1181.994384765625,2011-11-03
1196.52880859375,2011-11-04
1210.9605712890625,2011-11-07
1195.1292724609375,2011-11-08
1184.0208740234375,2011-11-09
1165.08154296875,2011-11-10
1137.8232421875,2011-11-11
1129.356201171875,2011-11-14
1189.795166015625,2011-11-15
1253.796142578125,2011-11-16
1246.0611572265625,2011-11-17
1218.260986328125,2011-11-18
1182.717529296875,2011-11-21
1171.5079345703125,2011-11-22
1168.8941650390625,2011-11-23
1164.638671875,2011-11-25
1117.234130859375,2011-11-28
1122.444091796875,2011-11-29
1136.932861328125,2011-11-30
1154.005126953125,2011-12-01
1159.6259765625,2011-12-02
1155.547119140625,2011-12-05
1154.9288330078125,2011-12-06
1141.1854248046875,2011-12-07
1146.143798828125,2011-12-08
1161.786865234375,2011-12-09
1167.888427734375,2011-12-12
1130.61279296875,2011-12-13
1132.922607421875,2011-12-14
1134.9053955078125,2011-12-15
1114.587158203125,2011-12-16
1133.939697265625,2011-12-19
1150.284912109375,2011-12-20
1164.95361328125,2011-12-21
1174.033935546875,2011-12-22
1185.877197265625,2011-12-23
1167.78125,2011-12-27
1219.6239013671875,2011-12-28
1233.9091796875,2011-12-29
1213.97412109375,2011-12-30
1182.831787109375,2012-01-03
1215.4910888671875,2012-01-04
1219.9068603515625,2012-01-05
1208.0418701171875,2012-01-06
1178.3983154296875,2012-01-09
1189.4405517578125,2012-01-10
1214.0687255859375,2012-01-11
1199.7412109375,2012-01-12
1157.662841796875,2012-01-13
1219.0167236328125,2012-01-17
1210.7489013671875,2012-01-18
1224.2265625,2012-01-19
1232.9129638671875,2012-01-20
1231.5345458984375,2012-01-23
1252.0513916015625,2012-01-24
1269.2816162109375,2012-01-25
1260.5631103515625,2012-01-26
1262.1505126953125,2012-01-27
1247.664794921875,2012-01-30
1243.552978515625,2012-01-31
1231.5,2012-02-01
1250.6221923828125,2012-02-02
1260.33837890625,2012-02-03
1276.95166015625,2012-02-06
1291.758056640625,2012-02-07
1284.32763671875,2012-02-08
1282.7569580078125,2012-02-09
1290.9754638671875,2012-02-10
1268.9542236328125,2012-02-13
1306.62255859375,2012-02-14
1313.3663330078125,2012-02-15
1322.042236328125,2012-02-16
1314.7899169921875,2012-02-17
1312.3538818359375,2012-02-21
1321.495361328125,2012-02-22
1318.823974609375,2012-02-23
1329.56494140625,2012-02-24
1333.77197265625,2012-02-27
1328.1865234375,2012-02-28
1332.090087890625,2012-02-29
1324.9791259765625,2012-03-01
1315.42236328125,2012-03-02
1326.5760498046875,2012-03-05
1328.216552734375,2012-03-06
1324.1260986328125,2012-03-07
1327.3516845703125,2012-03-08
1328.59619140625,2012-03-09
1337.6748046875,2012-03-12
1333.7352294921875,2012-03-13
1340.86865234375,2012-03-14
1400.2532958984375,2012-03-15
1413.1455078125,2012-03-16
1419.3924560546875,2012-03-19
1405.968505859375,2012-03-20
1401.789306640625,2012-03-21
1390.5272216796875,2012-03-22
1393.3873291015625,2012-03-23
1402.7001953125,2012-03-26
1423.880615234375,2012-03-27
1431.0009765625,2012-03-28
1413.313720703125,2012-03-29
1413.4300537109375,2012-03-30
1441.1181640625,2012-04-02
1472.045166015625,2012-04-03
1467.208251953125,2012-04-04
1463.1029052734375,2012-04-05
1422.767333984375,2012-04-09
1447.896728515625,2012-04-10
1477.0079345703125,2012-04-11
1465.03857421875,2012-04-12
1466.7935791015625,2012-04-13
1472.5357666015625,2012-04-16
1453.1348876953125,2012-04-17
1449.3641357421875,2012-04-18
1435.570068359375,2012-04-19
1435.7001953125,2012-04-20
1457.8717041015625,2012-04-23
1462.2066650390625,2012-04-24
1462.6754150390625,2012-04-25
1478.206298828125,2012-04-26
1483.18896484375,2012-04-27
1487.0477294921875,2012-04-30
1480.4951171875,2012-05-01
1475.3291015625,2012-05-02
1466.1925048828125,2012-05-03
1449.714111328125,2012-05-04
1446.79931640625,2012-05-07
1446.8492431640625,2012-05-08
1432.5943603515625,2012-05-09
1409.272705078125,2012-05-10
1424.6031494140625,2012-05-11
1412.8333740234375,2012-05-14
1434.895263671875,2012-05-15
1449.5301513671875,2012-05-16
1462.55126953125,2012-05-17
1474.687255859375,2012-05-18
1453.1395263671875,2012-05-21
1436.0,2012-05-22
1430.3011474609375,2012-05-23
1414.879150390625,2012-05-24
1410.7935791015625,2012-05-25
1408.85498046875,2012-05-29
1420.73974609375,2012-05-30
1415.0535888671875,2012-05-31
1403.12158203125,2012-06-01
1391.8975830078125,2012-06-04
1381.378662109375,2012-06-05
1387.3349609375,2012-06-06
1417.62939453125,2012-06-07
1455.1845703125,2012-06-08
1473.3577880859375,2012-06-11
1462.409912109375,2012-06-12
1465.682861328125,2012-06-13
1451.375,2012-06-14
1423.7969970703125,2012-06-15
1413.20166015625,2012-06-18
1416.9815673828125,2012-06-19
1455.7244873046875,2012-06-20
1470.89599609375,2012-06-21
1466.8822021484375,2012-06-22
1459.1505126953125,2012-06-25
1476.996826171875,2012-06-26
1481.2215576171875,2012-06-27
1475.545654296875,2012-06-28
1464.4051513671875,2012-06-29
1475.5499267578125,2012-07-02
1503.9459228515625,2012-07-03
1520.8900146484375,2012-07-05
1547.393310546875,2012-07-06
1556.4852294921875,2012-07-09
1569.095458984375,2012-07-10
1573.0443115234375,2012-07-11
1567.893310546875,2012-07-12
1561.8780517578125,2012-07-13
1567.406494140625,2012-07-16
1565.67578125,2012-07-17
1570.1048583984375,2012-07-18
1580.2314453125,2012-07-19
1595.9593505859375,2012-07-20
1606.769287109375,2012-07-23
1607.5701904296875,2012-07-24
1597.2608642578125,2012-07-25
1592.413818359375,2012-07-26
1591.82666015625,2012-07-27
1590.4345703125,2012-07-30
1597.7252197265625,2012-07-31
1601.1817626953125,2012-08-01
1596.6119384765625,2012-08-02
1587.2354736328125,2012-08-03
1578.3143310546875,2012-08-06
1560.3228759765625,2012-08-07
1550.580322265625,2012-08-08
1551.7861328125,2012-08-09
1569.242431640625,2012-08-10
1585.5599365234375,2012-08-13
1585.4266357421875,2012-08-14
1584.5860595703125,2012-08-15
1574.5360107421875,2012-08-16
1576.19580078125,2012-08-17
1577.498779296875,2012-08-20
1585.2850341796875,2012-08-21
1596.953369140625,2012-08-22
1603.959716796875,2012-08-23
1606.3770751953125,2012-08-24
1606.820068359375,2012-08-27
1607.260498046875,2012-08-28
1605.6180419921875,2012-08-29
1607.609619140625,2012-08-30
1611.149169921875,2012-08-31
1611.84130859375,2012-09-04
1613.549072265625,2012-09-05
1612.022216796875,2012-09-06
1608.8995361328125,2012-09-07
1606.4453125,2012-09-10
1601.964599609375,2012-09-11
1597.289794921875,2012-09-12
1597.8997802734375,2012-09-13
1601.9161376953125,2012-09-14
1615.390869140625,2012-09-17
1620.3350830078125,2012-09-18
1616.9927978515625,2012-09-19
1611.156005859375,2012-09-20
1611.9197998046875,2012-09-21
1603.5552978515625,2012-09-24
1595.88818359375,2012-09-25
1589.464599609375,2012-09-26
1583.8450927734375,2012-09-27
1575.9075927734375,2012-09-28
1585.681396484375,2012-10-01
1579.9317626953125,2012-10-02
1567.001953125,2012-10-03
1556.4317626953125,2012-10-04
1557.3812255859375,2012-10-05
1562.2979736328125,2012-10-08
1557.813720703125,2012-10-09
1559.94775390625,2012-10-10
1554.544677734375,2012-10-11
1564.9495849609375,2012-10-12
1555.255859375,2012-10-15
1532.7652587890625,2012-10-16
1515.9161376953125,2012-10-17
1506.664794921875,2012-10-18
1534.135986328125,2012-10-19
1546.690673828125,2012-10-22
1548.9970703125,2012-10-23
1546.4400634765625,2012-10-24
1559.1590576171875,2012-10-25
